712, -0.19, 0.02, 0.18, -2.47, -10.51, -1.06, 113.37, 4.69, 80.75
723, -0.38, -0.07, 0.33, -2.02, -10.95, 0.69, 113.00, 4.50, 81.00
735, -0.43, -0.13, 0.37, -0.54, -11.20, 2.25, 112.69, 4.38, 81.19
746, -0.18, -0.49, 0.25, 0.43, -11.00, 2.43, 112.37, 4.25, 81.31
757, 0.02, -0.67, 0.18, 2.21, -9.98, 2.37, 111.94, 4.25, 81.31
769, 0.15, -0.72, 0.10, 2.85, -9.33, 1.98, 111.56, 4.25, 81.25
780, 0.14, -0.56, 0.03, 3.29, -8.85, 1.51, 111.19, 4.25, 81.19
791, 0.00, -0.24, -0.02, 3.60, -8.62, 1.06, 111.12, 4.31, 81.25
802, -0.11, 0.05, -0.05, 3.39, -9.02, 0.22, 111.25, 4.31, 81.37
813, -0.17, 0.23, -0.04, 2.05, -9.49, 0.29, 111.44, 4.31, 81.44
825, -0.22, 0.28, -0.02, 0.54, -9.82, 0.69, 111.31, 4.31, 81.62
836, -0.33, 0.17, 0.02, 0.05, -10.03, 0.93, 111.37, 4.25, 81.81
847, -0.32, 0.09, 0.03, -0.34, -10.27, 0.95, 111.37, 4.25, 81.94
859, -0.24, 0.08, 0.03, -0.58, -10.44, 0.70, 111.44, 4.25, 82.06
870, -0.14, 0.15, 0.03, -1.01, -10.35, 0.59, 111.50, 4.19, 82.19
881, -0.08, 0.25, 0.06, -1.00, -10.28, 0.78, 111.62, 4.13, 82.19
893, -0.06, 0.36, 0.09, -0.64, -10.26, 1.30, 111.87, 4.00, 82.25
904, -0.04, 0.45, 0.11, -0.09, -10.42, 1.67, 112.06, 3.88, 82.25
916, 0.04, 0.33, 0.10, 0.19, -10.23, 1.63, 112.12, 3.81, 82.19
927, 0.07, 0.12, 0.09, 0.38, -10.00, 1.44, 111.94, 3.75, 82.12
938, 0.08, -0.12, 0.06, 0.38, -9.65, 0.91, 111.87, 3.75, 82.12
949, 0.08, -0.31, 0.05, 0.35, -9.52, 0.77, 111.69, 3.75, 82.06
960, 0.06, -0.43, 0.04, 0.27, -9.39, 0.90, 111.44, 3.75, 82.06
971, 0.04, -0.44, 0.02, 0.18, -9.41, 0.97, 111.25, 3.75, 82.06
982, 0.03, -0.41, -0.01, 0.12, -9.68, 1.05, 111.00, 3.81, 82.06
994, 0.01, -0.35, -0.03, 0.14, -10.01, 1.10, 110.75, 3.88, 82.06
1005, -0.02, -0.23, -0.02, 0.29, -9.99, 1.49, 110.62, 3.88, 82.06
1016, -0.06, -0.17, 0.01, 0.37, -9.78, 1.59, 110.56, 3.94, 82.12
1028, -0.11, -0.09, 0.04, 0.57, -9.59, 1.69, 110.31, 3.88, 82.19
1039, -0.15, -0.01, 0.05, 0.76, -9.46, 1.83, 110.31, 3.88, 82.25
1051, -0.13, 0.02, 0.05, 1.11, -9.35, 1.83, 110.25, 3.81, 82.37
1062, -0.10, 0.01, 0.03, 1.12, -9.41, 1.72, 110.25, 3.81, 82.44
1073, -0.10, -0.07, 0.01, 1.05, -9.50, 1.62, 110.06, 3.81, 82.50
1084, -0.11, -0.18, 0.00, 0.61, -9.90, 2.03, 109.94, 3.88, 82.56
1096, -0.14, -0.38, -0.03, 0.47, -9.97, 2.14, 109.75, 3.88, 82.69
1107, -0.16, -0.48, -0.03, 0.39, -10.04, 2.30, 109.56, 3.94, 82.81
1119, -0.15, -0.55, -0.05, 0.23, -10.31, 2.28, 109.31, 4.00, 82.87
1131, -0.10, -0.59, -0.07, 0.23, -10.24, 2.02, 109.12, 4.06, 82.94
1142, -0.08, -0.60, -0.06, 0.28, -9.99, 1.62, 108.56, 4.19, 83.06
1154, -0.05, -0.61, -0.05, 0.47, -9.61, 1.07, 108.31, 4.25, 83.12
1165, -0.03, -0.55, -0.02, 0.65, -9.53, 0.77, 108.06, 4.31, 83.19
1177, -0.02, -0.52, -0.01, 0.80, -9.62, 0.58, 107.56, 4.38, 83.19
1188, 0.00, -0.52, -0.02, 0.97, -9.73, 0.54, 107.31, 4.38, 83.19
1200, 0.01, -0.55, -0.01, 1.40, -10.01, 0.35, 106.81, 4.50, 83.25
1211, 0.02, -0.57, -0.02, 1.62, -10.11, 0.35, 106.56, 4.56, 83.25
1224, 0.02, -0.52, -0.01, 2.62, -9.34, 0.41, 106.25, 4.56, 83.25
1234, 0.07, -0.40, -0.07, 2.77, -9.20, 0.45, 106.12, 4.63, 83.25
1245, 0.04, -0.33, -0.12, 2.90, -9.14, 0.59, 106.00, 4.75, 83.25
1258, -0.00, -0.24, -0.14, 2.87, -9.17, 0.80, 106.00, 4.81, 83.25
1268, -0.03, -0.11, -0.14, 2.51, -9.45, 0.76, 106.00, 4.88, 83.25
1281, -0.06, 0.10, -0.13, 2.45, -9.51, 0.72, 106.12, 4.94, 83.31
1292, -0.10, 0.24, -0.12, 1.57, -10.03, 1.27, 106.56, 5.06, 83.37
1304, -0.10, 0.32, -0.11, 1.17, -10.30, 1.57, 106.75, 5.13, 83.44
1315, -0.13, 0.37, -0.10, 0.77, -10.53, 1.86, 107.00, 5.13, 83.44
1327, -0.11, 0.35, -0.08, 0.43, -10.65, 1.97, 107.25, 5.13, 83.50
1338, -0.08, 0.34, -0.06, -0.12, -10.52, 1.77, 107.44, 5.19, 83.56
1350, -0.01, 0.31, -0.03, -0.32, -10.26, 1.75, 107.69, 5.13, 83.50
1361, 0.04, 0.26, -0.00, -0.52, -9.77, 1.37, 107.81, 5.13, 83.44
1373, 0.04, 0.24, -0.01, -0.27, -9.74, 1.78, 107.81, 5.13, 83.44
1384, 0.01, 0.08, -0.03, -0.10, -9.74, 1.89, 107.87, 5.13, 83.44
1396, 0.03, 0.01, -0.02, -0.07, -9.79, 2.01, 107.87, 5.13, 83.44
1407, 0.02, 0.02, -0.01, 0.26, -9.88, 1.94, 107.87, 5.13, 83.37
1418, 0.02, 0.01, 0.01, 0.44, -9.73, 1.87, 107.87, 5.13, 83.37
1429, 0.01, -0.05, 0.03, 0.54, -9.64, 1.76, 107.81, 5.13, 83.37
1441, 0.02, -0.09, 0.02, 0.57, -9.69, 1.44, 107.69, 5.13, 83.37
1452, 0.06, -0.13, 0.02, 0.65, -9.80, 1.50, 107.62, 5.13, 83.31
1463, 0.07, -0.19, 0.01, 0.79, -9.78, 1.57, 107.50, 5.13, 83.31
1474, 0.07, -0.24, 0.02, 0.84, -9.67, 1.56, 107.31, 5.19, 83.31
1486, 0.10, -0.33, -0.01, 0.77, -9.65, 1.39, 107.19, 5.19, 83.25
1497, 0.09, -0.31, -0.01, 0.77, -9.63, 1.34, 107.00, 5.19, 83.19
1508, 0.06, -0.25, 0.00, 0.80, -9.71, 1.43, 106.87, 5.19, 83.19
1520, 0.05, -0.18, 0.01, 0.93, -9.99, 1.28, 106.81, 5.19, 83.19
1531, 0.04, -0.13, 0.02, 0.90, -10.12, 1.12, 106.75, 5.19, 83.12
1542, 0.05, -0.07, 0.04, 0.99, -9.93, 0.74, 106.62, 5.19, 83.06
1553, 0.05, -0.10, 0.06, 0.91, -9.68, 0.89, 106.50, 5.13, 83.06
1565, 0.03, -0.16, 0.05, 0.92, -9.72, 0.99, 106.44, 5.13, 83.06
1576, 0.01, -0.20, 0.01, 0.85, -9.98, 1.26, 106.19, 5.13, 83.06
1587, 0.02, -0.23, -0.03, 0.64, -10.54, 1.40, 106.12, 5.19, 83.06
1599, 0.04, -0.22, -0.05, 0.59, -10.68, 1.49, 106.00, 5.19, 83.06
1610, 0.09, -0.20, -0.04, 0.55, -10.58, 1.61, 105.87, 5.25, 82.94
1622, 0.16, -0.11, -0.01, 0.51, -10.35, 1.60, 105.75, 5.25, 82.81
1633, 0.29, -0.01, 0.06, 0.72, -9.98, 1.84, 105.69, 5.25, 82.62
1645, 0.33, -0.02, 0.10, 0.85, -9.98, 1.96, 105.62, 5.19, 82.44
1656, 0.36, -0.05, 0.14, 1.06, -10.30, 2.42, 105.50, 5.13, 82.25
1667, 0.44, -0.11, 0.16, 1.11, -10.48, 2.73, 105.31, 5.00, 82.06
1679, 0.50, -0.17, 0.16, 1.04, -10.73, 3.21, 105.12, 4.94, 81.75
1690, 0.51, -0.16, 0.15, 1.01, -10.98, 3.69, 104.81, 4.81, 81.19
1701, 0.56, -0.17, 0.15, 1.70, -11.63, 3.47, 104.56, 4.75, 80.81
1713, 0.72, -0.24, 0.16, 1.99, -11.44, 3.25, 104.31, 4.69, 80.37
1724, 0.89, -0.32, 0.15, 1.99, -11.44, 3.25, 104.31, 4.69, 80.37
1735, 1.16, -0.30, 0.11, 2.32, -10.49, 3.48, 103.75, 4.63, 79.19
1747, 1.33, -0.21, 0.09, 2.85, -10.35, 2.66, 103.56, 4.63, 78.50
1758, 1.57, -0.49, 0.06, 2.81, -9.92, 1.55, 103.25, 4.63, 77.62
1769, 1.82, -1.06, 0.00, 1.22, -8.98, 1.26, 102.75, 4.75, 76.69
1781, 1.87, -1.35, -0.08, 0.66, -8.75, 2.18, 102.19, 5.00, 75.75
1792, 1.66, -1.16, -0.16, 0.53, -8.67, 3.47, 101.37, 5.44, 74.12
1803, 1.25, -0.73, -0.28, 0.87, -9.19, 3.45, 101.19, 5.75, 73.50
1815, 1.30, -0.60, -0.32, 0.96, -9.55, 3.06, 101.06, 6.00, 72.81
1826, 1.38, -0.51, -0.32, 1.32, -9.60, 2.40, 101.00, 6.25, 72.06
1838, 1.42, -0.56, -0.30, 1.71, -9.43, 1.68, 100.87, 6.50, 71.37
1849, 1.37, -0.65, -0.26, 1.82, -8.33, 1.79, 100.56, 6.94, 70.00
1860, 1.16, -0.55, -0.21, 1.27, -7.36, 2.11, 100.44, 7.13, 69.56
1872, 0.93, -0.41, -0.18, 0.60, -7.63, 2.44, 100.37, 7.25, 69.19
1883, 0.45, 0.04, -0.15, 0.23, -8.27, 2.45, 100.44, 7.31, 68.94
1894, 0.31, 0.26, -0.10, -0.08, -8.73, 2.41, 100.62, 7.31, 68.75
1906, 0.23, 0.42, -0.05, -0.24, -8.93, 2.50, 100.75, 7.25, 68.56
1917, 0.17, 0.50, 0.01, 0.23, -8.78, 2.88, 100.94, 7.13, 68.44
1928, 0.09, 0.46, 0.04, 0.54, -8.51, 3.07, 101.06, 7.00, 68.37
1939, 0.04, 0.36, 0.04, 0.88, -8.16, 3.21, 101.25, 6.88, 68.31
1950, 0.02, 0.30, 0.01, 1.42, -7.73, 3.47, 101.37, 6.81, 68.31
1962, 0.00, 0.22, -0.01, 1.44, -7.78, 3.57, 101.44, 6.81, 68.31
1973, -0.00, 0.13, -0.02, 1.67, -7.71, 3.58, 101.44, 6.81, 68.31
1984, -0.13, 0.11, -0.05, 2.00, -7.99, 3.93, 101.56, 6.81, 68.37
1996, -0.15, 0.06, -0.07, 2.16, -8.36, 4.49, 101.62, 6.81, 68.44
2007, -0.10, 0.01, -0.09, 2.42, -8.58, 5.22, 101.69, 6.88, 68.50
2018, 0.03, -0.11, -0.14, 2.28, -8.55, 5.02, 101.69, 6.94, 68.50
2030, 0.04, -0.11, -0.16, 2.52, -8.42, 5.22, 101.62, 7.06, 68.44
2041, -0.00, -0.05, -0.18, 2.75, -8.51, 5.64, 101.75, 7.25, 68.44
2053, 0.19, -0.09, -0.20, 2.57, -8.03, 5.29, 101.81, 7.38, 68.31
2064, 0.17, -0.09, -0.21, 2.30, -7.71, 5.67, 101.87, 7.50, 68.25
2075, 0.17, -0.15, -0.21, 1.86, -7.42, 5.70, 101.94, 7.69, 68.12
2087, 0.15, -0.16, -0.19, 1.42, -7.27, 5.35, 102.00, 7.81, 68.06
2098, 0.02, -0.02, -0.20, 1.67, -8.43, 5.87, 102.19, 8.00, 68.00
2110, 0.04, 0.03, -0.22, 1.80, -8.59, 5.58, 102.31, 8.06, 67.94
2121, 0.16, -0.02, -0.18, 1.82, -8.45, 4.88, 102.31, 8.13, 67.81
2132, 0.18, -0.09, 0.07, 2.24, -7.29, 4.69, 102.19, 8.13, 67.75
2143, 0.11, -0.05, 0.14, 2.58, -7.05, 4.44, 102.12, 8.06, 67.69
2155, 0.03, 0.05, 0.15, 2.78, -6.65, 4.27, 102.06, 8.00, 67.69
2166, -0.02, 0.17, 0.16, 2.83, -5.93, 3.92, 102.00, 7.88, 67.69
2177, -0.04, 0.34, 0.18, 2.75, -5.78, 3.81, 102.06, 7.69, 67.69
2188, -0.10, 0.53, 0.19, 2.60, -5.93, 3.97, 102.31, 7.25, 67.75
2200, -0.20, 0.67, 0.18, 2.50, -6.29, 4.34, 102.50, 7.00, 67.87
2211, -0.29, 0.75, 0.19, 2.46, -7.19, 5.06, 102.69, 6.75, 68.00
2222, -0.34, 0.78, 0.21, 2.41, -7.82, 4.56, 102.56, 6.50, 68.25
2233, -0.61, 0.51, 0.24, 1.99, -10.67, 4.55, 102.62, 6.25, 68.50
2245, -0.71, 0.39, 0.21, 1.93, -12.15, 4.95, 102.69, 6.06, 68.87
2256, -0.73, 0.41, 0.18, 1.92, -13.05, 5.10, 102.75, 5.88, 69.25
2268, -0.67, 0.55, 0.21, 1.99, -13.09, 5.23, 102.87, 5.69, 69.62
2279, -0.54, 0.65, 0.27, 1.93, -11.86, 5.19, 102.94, 5.44, 69.87
2290, -0.42, 0.65, 0.25, 1.35, -10.33, 4.77, 103.25, 5.00, 70.12
2302, -0.16, 0.56, 0.12, 1.25, -9.74, 4.41, 103.44, 4.94, 70.00
2313, 0.34, 0.45, -0.08, 1.82, -9.65, 3.98, 103.62, 4.88, 69.81
2324, 0.29, 0.48, -0.08, 1.93, -9.96, 3.50, 103.56, 4.88, 69.62
2335, 0.28, 0.49, -0.09, 1.36, -9.97, 3.01, 103.75, 4.81, 69.44
2347, 0.33, 0.44, -0.09, -0.17, -10.95, 2.77, 103.94, 4.75, 69.25
2358, 0.36, 0.35, -0.12, -0.61, -13.57, 2.74, 104.37, 4.75, 68.87
2370, 0.22, 0.36, -0.15, -2.25, -16.15, 2.92, 104.37, 4.75, 68.87
2381, 0.11, 0.09, -0.09, -3.57, -11.00, -2.07, 104.25, 4.75, 68.62
2393, 0.70, 0.07, 0.43, -0.48, -6.51, -4.43, 104.00, 4.50, 68.25
2404, 0.64, 0.44, 0.57, 2.64, -3.80, -3.75, 103.81, 4.13, 67.94
2416, 0.42, 0.05, 0.45, 3.20, -4.13, -0.43, 103.56, 3.94, 67.69
2427, 0.30, -0.53, 0.19, 1.96, -6.52, 0.05, 103.00, 3.94, 67.56
2438, 0.01, -0.42, -0.05, 1.39, -9.40, 1.03, 103.06, 4.13, 67.75
2449, -0.36, 0.12, -0.20, -3.27, -13.26, 1.13, 103.31, 4.13, 68.00
2461, -0.47, 0.38, -0.18, -4.22, -12.63, 0.78, 103.44, 4.06, 68.19
2473, -0.31, 0.09, 0.16, -3.83, -11.71, 0.77, 103.37, 4.00, 68.37
2484, -0.24, -0.28, 0.27, -2.28, -10.59, 1.17, 103.12, 3.88, 68.50
2497, -0.20, -0.49, 0.26, 0.42, -8.81, 2.30, 102.81, 3.88, 68.62
2507, -0.19, -0.46, 0.16, 1.09, -8.60, 2.66, 102.44, 3.94, 68.87
2520, -0.20, -0.29, 0.03, 1.45, -8.82, 2.48, 102.44, 3.94, 68.87
2531, -0.30, -0.14, -0.04, 1.92, -9.36, 2.09, 102.50, 4.00, 69.25
2543, -0.46, 0.16, 0.01, 1.56, -9.42, 2.45, 102.56, 3.94, 69.50
2554, -0.49, 0.21, 0.03, 1.07, -9.54, 2.39, 102.62, 3.88, 69.75
2565, -0.52, 0.31, 0.01, 0.94, -10.33, 2.08, 102.75, 3.81, 70.00
2575, -0.46, 0.47, -0.00, 0.94, -10.17, 2.05, 102.94, 3.75, 70.25
2588, -0.36, 0.60, -0.01, 0.95, -9.79, 2.27, 103.44, 3.56, 70.56
2599, -0.26, 0.59, -0.04, 0.96, -9.37, 2.35, 103.69, 3.50, 70.62
2611, -0.18, 0.53, -0.12, -0.75, -9.26, 3.15, 104.00, 3.50, 70.69
2622, -0.05, 0.40, -0.25, -1.29, -9.61, 3.22, 104.31, 3.56, 70.69
2634, -0.01, 0.31, -0.27, -3.00, -10.48, 2.98, 104.56, 3.69, 70.69
2645, 0.05, 0.21, -0.27, -3.22, -10.61, 2.69, 104.81, 3.75, 70.62
2657, 0.11, 0.14, -0.24, -3.10, -10.59, 2.71, 105.06, 3.94, 70.44
2668, 0.23, -0.01, -0.20, -2.65, -10.56, 2.45, 105.06, 3.94, 70.44
2680, 0.42, -0.25, -0.14, -0.48, -10.36, 3.80, 104.87, 4.25, 69.87
2692, 0.76, -0.63, -0.09, 0.43, -10.22, 4.28, 104.62, 4.38, 69.50
2703, 0.83, -0.64, -0.14, 2.09, -9.39, 3.61, 104.44, 4.56, 69.06
2716, 0.90, -0.56, -0.17, 2.75, -8.42, 3.75, 104.31, 4.81, 68.62
2726, 0.93, -0.33, -0.22, 3.14, -7.69, 3.87, 104.31, 4.94, 68.12
2737, 0.89, -0.15, -0.29, 3.13, -7.59, 3.71, 104.50, 5.31, 67.25
2750, 0.70, -0.00, -0.31, 2.26, -9.74, 2.60, 104.69, 5.44, 66.94
2760, 0.58, 0.19, -0.31, 1.99, -9.33, 2.23, 105.06, 5.50, 66.56
2771, 0.62, 0.49, -0.36, 1.62, -8.69, 2.53, 105.44, 5.50, 66.06
2784, 0.83, 1.05, -0.43, 1.06, -8.80, 2.40, 106.00, 5.44, 65.50
2794, 0.81, 1.38, -0.42, 1.21, -10.15, 1.76, 106.69, 5.38, 65.00
2805, 0.75, 1.69, -0.40, 1.20, -11.10, 1.33, 107.50, 5.13, 64.50
2818, 0.67, 1.90, -0.27, 1.32, -10.19, 3.05, 108.25, 4.81, 64.06
2828, 0.48, 1.72, 0.17, 1.49, -9.28, 4.40, 108.56, 4.38, 63.75
2839, 0.48, 1.72, 0.17, 1.12, -9.28, 5.91, 109.31, 3.44, 63.19
2850, 0.40, 1.31, 0.20, 0.53, -11.04, 5.96, 109.62, 3.31, 62.94
2862, 0.51, 0.51, -0.24, 0.09, -11.05, 5.52, 109.94, 3.31, 62.63
2873, 0.66, 0.25, -0.23, -0.23, -10.29, 5.10, 110.00, 3.38, 62.25
2884, 0.74, -0.01, -0.19, -0.85, -9.33, 4.87, 110.06, 3.44, 61.81
2896, 0.73, -0.28, -0.22, -1.88, -7.52, 4.76, 110.00, 3.94, 61.13
2909, 0.63, -0.61, -0.28, -1.88, -6.88, 4.49, 109.81, 4.31, 60.88
2920, 0.50, -0.99, -0.29, -1.91, -6.06, 4.43, 109.50, 4.75, 60.75
2932, 0.25, -1.30, -0.19, 0.02, -5.38, 2.22, 109.19, 5.19, 60.63
2943, 0.23, -1.25, -0.15, 0.94, -5.14, 1.40, 108.87, 5.63, 60.56
2954, 0.18, -1.14, -0.07, 1.89, -4.79, 1.14, 108.50, 5.94, 60.56
2966, 0.06, -1.05, 0.06, 2.22, -3.28, 2.05, 108.19, 6.19, 60.56
2977, -0.08, -0.91, 0.20, 1.94, -2.82, 2.29, 107.50, 6.31, 60.69
2988, -0.17, -0.57, 0.34, 2.12, -3.04, 2.55, 106.87, 6.19, 60.94
3000, -0.24, -0.13, 0.41, 4.51, -7.02, 4.67, 106.81, 5.94, 61.13
3011, -0.23, 0.43, 0.19, 5.59, -9.53, 6.51, 106.81, 5.75, 61.19
3022, -0.10, 0.10, -0.09, 6.65, -12.22, 8.80, 106.75, 5.75, 61.25
3034, 0.10, -0.64, -0.37, 7.27, -15.85, 12.93, 106.75, 6.06, 61.25
3045, 0.40, -1.09, -0.51, 6.46, -15.14, 13.01, 106.62, 6.63, 61.06
3057, 0.67, -0.89, -0.47, 5.32, -12.79, 12.03, 106.69, 7.31, 60.31
3069, 0.79, -0.28, -0.38, 3.97, -10.55, 10.91, 106.69, 7.31, 60.31
3080, 0.79, 0.54, -0.29, 2.54, -8.69, 6.24, 107.37, 7.06, 59.38
3092, 0.73, 1.85, -0.22, 3.17, -8.36, 4.43, 108.00, 6.63, 58.88
3103, 1.04, 1.88, -0.29, 3.67, -6.77, 3.98, 108.69, 6.25, 58.19
3114, 1.26, 1.56, -0.41, 3.16, -5.76, 4.08, 109.31, 6.00, 57.38
3125, 1.13, 1.18, -0.50, 2.04, -5.12, 4.16, 109.94, 5.88, 56.69
3137, 0.84, 0.78, -0.52, 0.50, -5.01, 4.50, 110.75, 5.94, 55.81
3148, 0.66, 0.42, -0.48, -2.28, -6.50, 4.54, 111.00, 6.06, 55.50
3159, 0.48, 0.20, -0.38, -3.38, -7.84, 5.18, 111.19, 6.13, 55.31
3171, 0.25, -0.10, -0.08, -4.05, -8.88, 6.00, 111.19, 6.25, 55.19
3182, 0.28, -0.28, 0.01, -3.67, -9.66, 6.37, 111.06, 6.31, 55.06
3193, 0.44, -0.36, 0.00, -2.91, -10.20, 6.64, 110.94, 6.44, 54.81
3205, 0.75, -0.45, -0.07, -2.02, -10.39, 7.31, 110.81, 6.63, 54.44
3217, 1.10, -0.66, -0.15, 0.09, -9.73, 8.54, 110.69, 6.88, 53.88
3228, 1.32, -0.88, -0.24, 0.61, -8.74, 8.11, 110.50, 7.25, 53.19
3239, 1.34, -1.09, -0.30, 1.02, -6.53, 7.88, 110.12, 8.31, 51.88
3251, 1.23, -1.20, -0.44, 1.84, -4.77, 7.53, 110.00, 8.94, 51.25
3262, 1.25, -0.83, -0.46, 2.61, -4.23, 6.86, 110.00, 9.44, 50.63
3274, 1.24, -0.31, -0.44, 3.33, -3.75, 6.19, 109.94, 9.69, 49.94
3285, 1.12, 0.07, -0.40, 4.03, -3.78, 4.87, 110.12, 9.88, 49.31
3296, 0.98, 0.29, -0.34, 3.43, -4.36, 4.77, 110.56, 9.88, 48.19
3307, 0.94, 0.40, -0.27, 2.69, -5.20, 5.13, 110.69, 9.81, 47.63
